

Method,CTCP
BK TCP Number,0
MSS,1500
SendRate(Mb/s),ReceiveRate(Mb/s),Recv Loss,RTT(ms),CWnd,FlowWindow,PktSndPeriod(us),RecvACK,RecvNAK,EstimatedBandwidth(Mb/s)
0,25.441,1,139.03,2,8192,0,0,0,0.011648
0,25.7952,0,142.707,2,8192,0,0,0,0.011648
0,23.4778,0,150.324,2,8192,0,0,0,0.011648
0,21.0694,2,176.295,2,8192,0,0,0,0.011648
0,18.1187,6,38.038,2,8192,0,0,0,0.011648
0,22.9099,2,138.153,2,8192,0,0,0,0.011648
0,21.5706,0,106.221,2,8192,0,0,0,0.011648
0,22.7449,1,91.456,2,8192,0,0,0,0.011648
0,23.8692,1,40.31,2,8192,0,0,0,0.011648
0,19.3403,0,104.496,2,8192,0,0,0,0.011648
0,21.1493,1,31.518,2,8192,0,0,0,0.011648
0,15.6037,6,60.131,2,8192,0,0,0,0.011648
0,20.7246,0,110.459,2,8192,0,0,0,0.011648
0,17.1776,1,135.127,2,8192,0,0,0,0.011648
0,18.1692,2,105.295,2,8192,0,0,0,0.011648
0,20.1371,11,136.853,2,8192,0,0,0,0.011648
0,20.7589,2,66.62,2,8192,0,0,0,0.011648
0,17.5247,2,123.515,2,8192,0,0,0,0.011648
0,17.8845,2,93.045,2,8192,0,0,0,0.011648
0,16.713,2,93.952,2,8192,0,0,0,0.011648
0,18.4601,4,70.06,2,8192,0,0,0,0.011648
0,25.2485,1,100.214,2,8192,0,0,0,0.011648
0,22.0936,0,52.22,2,8192,0,0,0,0.011648
0,22.9519,1,79.035,2,8192,0,0,0,0.011648
0,21.5686,2,88.074,2,8192,0,0,0,0.011648
0,19.4264,1,544.665,2,8192,0,0,0,0.011648
0,17.3298,5,489.307,2,8192,0,0,0,0.011648
0,17.9225,1,93.295,2,8192,0,0,0,0.011648
0,21.0452,2,453.826,2,8192,0,0,0,0.011648
0,22.6051,0,715.009,2,8192,0,0,0,0.011648
0,16.1905,4,128.438,2,8192,0,0,0,0.011648
0,20.9642,1,42.091,2,8192,0,0,0,0.011648
0,22.6259,2,61.011,2,8192,0,0,0,0.011648
0,21.4968,1,129.484,2,8192,0,0,0,0.011648
0,20.636,2,68.228,2,8192,0,0,0,0.011648
0,21.3468,2,40.276,2,8192,0,0,0,0.011648
0,22.2875,3,111.522,2,8192,0,0,0,0.011648
0,24.3479,1,127.345,2,8192,0,0,0,0.011648
0,25.561,1,44.016,2,8192,0,0,0,0.011648
0,24.7863,1,52.116,2,8192,0,0,0,0.011648
0,25.9707,0,58.019,2,8192,0,0,0,0.011648
0,17.0948,3,93.158,2,8192,0,0,0,0.011648
0,20.2153,2,145.382,2,8192,0,0,0,0.011648
0,24.8679,0,48.637,2,8192,0,0,0,0.011648
0,24.7946,0,118.246,2,8192,0,0,0,0.011648
0,21.5254,1,172.57,2,8192,0,0,0,0.011648
0,21.3857,0,120.889,2,8192,0,0,0,0.011648
0,19.0522,2,137.58,2,8192,0,0,0,0.011648
0,22.8841,2,33.698,2,8192,0,0,0,0.011648
0,0.593549,2,51.659,2,8192,0,0,0,0.011648
0,1.70004,22,1968.78,2,8192,0,0,0,0.011648
0,21.6858,0,35.501,2,8192,0,0,0,0.011648
0,18.1653,1,43.636,2,8192,0,0,0,0.011648
0,21.7416,1,36.374,2,8192,0,0,0,0.011648
0,21.7641,1,52.155,2,8192,0,0,0,0.011648
0,19.4369,1,44.185,2,8192,0,0,0,0.011648
0,20.7645,3,45.01,2,8192,0,0,0,0.011648
0,21.4451,0,50.578,2,8192,0,0,0,0.011648
0,22.4134,1,49.131,2,8192,0,0,0,0.011648
0,24.3163,1,46.397,2,8192,0,0,0,0.011648
0,20.7509,2,38.319,2,8192,0,0,0,0.011648
0,19.6464,2,49.965,2,8192,0,0,0,0.011648
0,20.9486,1,89.666,2,8192,0,0,0,0.011648
0,20.7303,0,56.856,2,8192,0,0,0,0.011648
0,24.7246,0,46.997,2,8192,0,0,0,0.011648
0,23.9415,0,55.299,2,8192,0,0,0,0.011648
0,22.349,1,46.291,2,8192,0,0,0,0.011648
0,23.1786,0,107.383,2,8192,0,0,0,0.011648
0,23.4559,0,95.279,2,8192,0,0,0,0.011648
0,22.3457,1,55.972,2,8192,0,0,0,0.011648
0,19.8092,2,68.177,2,8192,0,0,0,0.011648
0,19.7522,2,96.104,2,8192,0,0,0,0.011648
0,9.94197,0,611.753,2,8192,0,0,0,0.011648
0,20.0192,2,76.117,2,8192,0,0,0,0.011648
0,24.615,0,58.108,2,8192,0,0,0,0.011648
0,24.5828,1,53.812,2,8192,0,0,0,0.011648
0,20.5921,1,53.241,2,8192,0,0,0,0.011648
0,16.2768,6,86.834,2,8192,0,0,0,0.011648
0,24.5043,2,48.261,2,8192,0,0,0,0.011648
0,23.4539,1,47.499,2,8192,0,0,0,0.011648
